codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0501,0520
09,Formosa,001,0017 ,0517,332,7,30,0,0
09,Formosa,001,0017A,0518,210,15,1,86,29
09,Formosa,001,0017B,0519,42,1,0,18,7
09,Formosa,001,0018 ,0520,284,0,0,0,0
09,Formosa,001,0018 ,0521,284,13,0,134,75
09,Formosa,001,0018 ,0522,284,23,0,163,40
09,Formosa,001,0018 ,0523,283,13,0,155,61
09,Formosa,001,0018 ,0524,284,0,0,0,0
09,Formosa,001,0018A,0525,24,0,0,0,2
09,Formosa,001,0019 ,0526,331,16,0,219,52
09,Formosa,001,0019 ,0527,330,20,0,206,45
09,Formosa,001,0019 ,0528,330,13,0,223,49
09,Formosa,001,0019 ,0529,332,13,2,219,48
09,Formosa,001,0020 ,0530,85,0,0,35,3
09,Formosa,001,0021 ,0531,264,8,2,117,64
09,Formosa,001,0021 ,0532,265,10,1,149,42
09,Formosa,001,0021 ,0533,264,20,0,132,44
09,Formosa,001,0021 ,0534,264,1,1,122,74
09,Formosa,001,0021A,0535,160,7,0,108,7
09,Laishi,002,0022 ,0536,328,9,0,195,71
09,Laishi,002,0022 ,0537,328,32,3,160,87
09,Laishi,002,0022 ,0538,327,24,1,178,75
09,Laishi,002,0022 ,0539,328,55,0,160,72
09,Laishi,002,0022 ,0540,328,3,0,161,74
09,Laishi,002,0022 ,0541,328,29,0,176,63
09,Laishi,002,0022 ,0542,328,12,4,177,80
09,Laishi,002,0022 ,0543,327,15,2,194,61
09,Laishi,002,0022 ,0544,327,0,0,180,61
09,Laishi,002,0022 ,0545,328,139,2,174,41
09,Laishi,002,0022 ,0546,326,42,0,165,72
09,Laishi,002,0022A,0547,267,0,0,152,48
09,Laishi,002,0022A,0548,265,0,0,163,37
09,Laishi,002,0022A,0549,265,1,4,158,51
09,Laishi,002,0022B,0550,276,3,2,135,23
09,Laishi,002,0022C,0551,23,0,0,5,1
09,Laishi,002,0023 ,0552,327,58,0,221,14
09,Laishi,002,0023 ,0553,329,31,1,214,43
09,Laishi,002,0023 ,0554,330,57,0,218,14
09,Laishi,002,0023 ,0555,329,36,0,224,33
09,Laishi,002,0023 ,0556,329,22,0,223,48
09,Laishi,002,0023A,0557,266,0,0,119,56
09,Laishi,002,0023B,0558,8,0,0,0,2
09,Laishi,002,0023C,0559,339,26,0,230,33
09,Laishi,002,0023C,0560,339,14,2,224,47
09,Laishi,002,0023C,0561,339,0,0,215,45
09,Laishi,002,0023C,0562,339,0,0,221,35
09,Laishi,002,0023C,0563,338,0,0,243,25
09,Laishi,002,0023C,0564,338,4,2,223,34
09,Laishi,002,0023C,0565,338,15,2,214,47
09,Laishi,002,0023C,0566,339,0,1,245,29
09,Laishi,002,0023C,0567,337,2,2,231,32
09,Laishi,002,0023C,0568,338,1,0,223,27
09,Laishi,002,0024 ,0569,331,1,0,224,35
09,Laishi,002,0024 ,0570,331,0,0,234,37
09,Laishi,002,0024 ,0571,330,17,1,225,33
09,Laishi,002,0024 ,0572,332,24,0,226,26
09,Laishi,002,0024 ,0573,330,45,0,207,23
09,Laishi,002,0024 ,0574,331,0,0,204,49
09,Laishi,002,0024 ,0575,329,0,0,242,18
09,Laishi,002,0024 ,0576,330,9,0,237,38
09,Laishi,002,0024 ,0577,330,8,2,229,47
09,Laishi,002,0024 ,0578,330,20,0,225,26
09,Laishi,002,0024 ,0579,330,13,0,233,36
09,Laishi,002,0024 ,0580,331,19,0,231,34
09,Laishi,002,0024 ,0581,329,1,0,227,26
09,Laishi,002,0024 ,0582,329,27,0,206,41
09,Laishi,002,0024 ,0583,330,4,0,238,38
09,Laishi,002,0024 ,0584,330,0,0,250,15
09,Laishi,002,0024A,0585,154,9,0,49,21
09,Laishi,002,0024B,0586,300,0,0,0,0
09,Pilcomayo,003,0025 ,0587,208,0,0,0,0
09,Pilcomayo,003,0026 ,0588,336,0,0,0,0
09,Pilcomayo,003,0026 ,0589,336,0,0,0,0
09,Pilcomayo,003,0026 ,0590,336,0,0,0,0
09,Pilcomayo,003,0026 ,0591,337,0,0,0,0
09,Pilcomayo,003,0026 ,0592,338,0,0,0,0
09,Pilcomayo,003,0026 ,0593,337,0,0,0,0
09,Pilcomayo,003,0026 ,0594,336,0,0,0,0
09,Pilcomayo,003,0026 ,0595,335,0,0,0,0
09,Pilcomayo,003,0026 ,0596,336,0,0,0,0
09,Pilcomayo,003,0026 ,0597,335,0,0,0,0
09,Pilcomayo,003,0026 ,0598,335,0,0,0,0
09,Pilcomayo,003,0026 ,0599,335,0,0,0,0
09,Pilcomayo,003,0026 ,0600,335,0,0,0,0
09,Pilcomayo,003,0026 ,0601,335,0,0,0,0
09,Pilcomayo,003,0026 ,0602,335,0,0,0,0
09,Pilcomayo,003,0026 ,0603,335,0,0,0,0
09,Pilcomayo,003,0026 ,0604,335,0,0,0,0
09,Pilcomayo,003,0026A,0605,256,0,0,0,0
09,Pilcomayo,003,0026B,0606,102,0,0,0,0
09,Pilcomayo,003,0027 ,0607,27,0,0,0,2
09,Pilcomayo,003,0028 ,0608,330,0,0,0,0
09,Pilcomayo,003,0028 ,0609,329,0,0,0,0
09,Pilcomayo,003,0028 ,0610,328,0,0,0,0
09,Pilcomayo,003,0028 ,0611,330,0,0,0,0
09,Pilcomayo,003,0028 ,0612,329,0,0,0,0
09,Pilcomayo,003,0028 ,0613,330,0,0,0,0
09,Pilcomayo,003,0028 ,0614,328,0,0,0,0
09,Pilcomayo,003,0028 ,0615,329,0,0,0,0
09,Pilcomayo,003,0028A,0616,271,0,0,0,0
09,Pilcomayo,003,0028B,0617,340,12,1,208,59
09,Pilcomayo,003,0028B,0618,340,11,2,207,74
09,Pilcomayo,003,0029 ,0619,344,10,1,212,63
09,Pilcomayo,003,0029 ,0620,344,8,1,246,34
09,Pilcomayo,003,0029 ,0621,344,14,2,226,40
09,Pilcomayo,003,0029 ,0622,345,6,5,238,34
09,Pilcomayo,003,0029 ,0623,344,28,0,215,33
09,Pilcomayo,003,0029 ,0624,344,14,0,214,51
09,Pilcomayo,003,0029 ,0625,343,12,2,246,33
09,Pilcomayo,003,0029 ,0626,344,1,4,219,56
09,Pilcomayo,003,0029 ,0627,344,21,0,204,50
09,Pilcomayo,003,0029 ,0628,344,13,0,237,33
09,Pilcomayo,003,0029 ,0629,344,10,0,231,37
09,Pilcomayo,003,0029 ,0630,344,2,3,231,35
09,Pilcomayo,003,0029 ,0631,344,17,1,233,42
09,Pilcomayo,003,0029 ,0632,344,1,0,245,23
09,Pilcomayo,003,0029 ,0633,344,11,3,244,27
09,Pilcomayo,003,0029 ,0634,345,9,2,210,59
09,Pilcomayo,003,0029 ,0635,343,13,0,223,43
09,Pilcomayo,003,0029 ,0636,343,14,2,221,39
09,Pilcomayo,003,0029 ,0637,343,17,0,218,49
09,Pilcomayo,003,0029 ,0638,343,20,1,245,21
09,Pilcomayo,003,0029 ,0639,343,26,2,232,34
09,Pilcomayo,003,0029A,0640,141,0,0,64,13
09,Pilcomayo,003,0030 ,0641,332,12,0,211,57
09,Pilcomayo,003,0030 ,0642,332,3,0,208,60
09,Pilcomayo,003,0030 ,0643,332,6,0,193,72
09,Pilcomayo,003,0030 ,0644,332,6,0,205,56
09,Pilcomayo,003,0030 ,0645,332,16,2,198,71
09,Pilcomayo,003,0030 ,0646,333,0,0,0,0
09,Pilcomayo,003,0030 ,0647,331,0,0,0,0
09,Pilcomayo,003,0030 ,0648,331,0,0,0,0
09,Pilcomayo,003,0030 ,0649,331,0,0,0,0
09,Pilcomayo,003,0030 ,0650,331,0,0,0,0
09,Pilcomayo,003,0030 ,0651,331,0,0,0,0
09,Pilcomayo,003,0030 ,0652,331,0,0,0,0
09,Pilcomayo,003,0030 ,0653,330,0,0,0,0
09,Pilcomayo,003,0030 ,0654,331,0,0,0,0
09,Pilcomayo,003,0030 ,0655,331,0,0,0,0
09,Pilcomayo,003,0030 ,0656,330,0,0,0,0
09,Pilcomayo,003,0030A,0657,328,0,1,184,59
09,Pilcomayo,003,0031 ,0658,228,5,0,189,0
09,Pilcomayo,003,0031A,0659,310,13,0,150,70
09,Pilcomayo,003,0031A,0660,309,8,0,158,60
09,Pilcomayo,003,0031B,0661,271,10,2,138,55
09,Pilcomayo,003,0031B,0662,271,0,0,0,0
09,Pilcomayo,003,0031B,0663,270,5,0,138,68
09,Pilcomayo,003,0032 ,0664,349,24,5,180,58
09,Pilcomayo,003,0032 ,0665,346,21,2,193,54
09,Pilcomayo,003,0032 ,0666,347,48,8,205,11
09,Pilcomayo,003,0032 ,0667,347,22,5,193,50
09,Pilcomayo,003,0032 ,0668,347,16,0,205,51
09,Pilcomayo,003,0032 ,0669,348,23,2,212,40
09,Pilcomayo,003,0032 ,0670,350,0,0,0,0
09,Pilcomayo,003,0032 ,0671,347,24,0,206,44
09,Pilcomayo,003,0032 ,0672,348,0,0,0,0
09,Pilcomayo,003,0032 ,0673,347,21,2,203,49
09,Pilcomayo,003,0032 ,0674,346,33,1,216,31
09,Pilcomayo,003,0032 ,0675,346,10,3,226,41
09,Pilcomayo,003,0032 ,0676,348,22,0,189,49
09,Pilcomayo,003,0032 ,0677,347,21,1,215,42
09,Pilcomayo,003,0032 ,0678,349,9,3,198,58
09,Pilcomayo,003,0032 ,0679,347,9,2,234,34
09,Pilcomayo,003,0032 ,0680,347,28,0,221,32
09,Pilcomayo,003,0032 ,0681,347,22,0,187,59
09,Pilcomayo,003,0032 ,0682,346,26,3,193,41
09,Pilcomayo,003,0032 ,0683,348,16,1,0,0
09,Pilcomayo,003,0032 ,0684,347,11,1,201,54
09,Pilcomayo,003,0032 ,0685,347,11,0,233,38
09,Pilcomayo,003,0032 ,0686,347,6,5,237,45
09,Pilcomayo,003,0032 ,0687,348,19,3,225,35
09,Pilcomayo,003,0032 ,0688,347,75,2,182,11
09,Pilcomayo,003,0032 ,0689,348,23,5,200,45
09,Pilcomayo,003,0032 ,0690,346,0,0,182,35
09,Pilcomayo,003,0032 ,0691,348,1,3,214,40
09,Pilcomayo,003,0032 ,0692,349,24,1,180,56
09,Pilcomayo,003,0032 ,0693,347,12,1,199,46
09,Pilcomayo,003,0032 ,0694,347,13,1,189,58
09,Pilcomayo,003,0032 ,0695,347,33,0,200,29
09,Pilcomayo,003,0032 ,0696,348,20,2,183,65
09,Pilcomayo,003,0032 ,0697,348,23,1,179,40
09,Pilcomayo,003,0032 ,0698,348,29,0,179,59
09,Pilcomayo,003,0032 ,0699,349,3,21,201,30
09,Pilcomayo,003,0032 ,0700,347,21,1,229,39
09,Pilcomayo,003,0032 ,0701,348,28,2,198,45
09,Pilcomayo,003,0032 ,0702,346,10,1,203,46
09,Pilcomayo,003,0032 ,0703,348,14,4,211,56
09,Pilcomayo,003,0032 ,0704,348,20,1,201,33
09,Pilcomayo,003,0032 ,0705,348,17,0,190,51
09,Pilcomayo,003,0032 ,0706,347,59,2,156,59
09,Pilcomayo,003,0032 ,0707,347,25,3,189,53
09,Pilcomayo,003,0032 ,0708,348,24,2,228,25
09,Pilcomayo,003,0032 ,0709,346,44,0,194,18
09,Pilcomayo,003,0032 ,0710,348,15,7,191,41
09,Pilcomayo,003,0032 ,0711,347,48,0,208,23
09,Pilcomayo,003,0032 ,0712,347,21,0,191,46
09,Pilcomayo,003,0032 ,0713,349,24,0,192,52
09,Pilcomayo,003,0032 ,0714,347,9,6,209,48
09,Pilcomayo,003,0032 ,0715,348,25,0,201,48
09,Pilcomayo,003,0032 ,0716,346,29,2,193,38
09,Pilcomayo,003,0032 ,0717,347,28,0,211,44
09,Pilcomayo,003,0032 ,0718,348,0,16,213,35
09,Pilcomayo,003,0032 ,0719,347,34,0,195,45
09,Pilcomayo,003,0032 ,0720,347,21,1,213,31
09,Pilcomayo,003,0032 ,0721,347,14,1,193,37
09,Pilcomayo,003,0032 ,0722,348,22,2,186,46
09,Pilcomayo,003,0032 ,0723,347,12,1,190,52
09,Pilcomayo,003,0032 ,0724,347,22,3,226,34
09,Pilcomayo,003,0032 ,0725,347,6,3,220,40
09,Pilcomayo,003,0032 ,0726,347,23,1,192,45
09,Pilcomayo,003,0032 ,0727,347,0,0,0,0
09,Pilcomayo,003,0032 ,0728,347,18,10,210,41
09,Pilcomayo,003,0032 ,0729,349,0,0,0,0
09,Pilcomayo,003,0032 ,0730,347,23,1,204,36
09,Pilcomayo,003,0032 ,0731,347,33,0,188,54
09,Pilcomayo,003,0032 ,0732,347,27,0,179,54
09,Pilcomayo,003,0032 ,0733,347,0,0,0,0
09,Pilcomayo,003,0032 ,0734,347,15,3,220,40
09,Pilcomayo,003,0032 ,0735,347,0,0,0,0
09,Pilcomayo,003,0032 ,0736,348,11,0,225,38
09,Pilcomayo,003,0032 ,0737,348,16,1,212,50
09,Pilcomayo,003,0032 ,0738,349,22,3,196,54
09,Pilcomayo,003,0032 ,0739,349,24,2,204,49
09,Pilcomayo,003,0032 ,0740,347,29,3,206,48
09,Pilcomayo,003,0032 ,0741,347,62,1,204,0
09,Pilcomayo,003,0032 ,0742,347,21,1,203,53
09,Pilcomayo,003,0032 ,0743,347,18,2,195,44
09,Pilcomayo,003,0032 ,0744,345,26,0,175,55
09,Pilcomayo,003,0032 ,0745,347,15,2,189,52
09,Pilcomayo,003,0032 ,0746,346,7,1,226,41
09,Pilcomayo,003,0032 ,0747,346,19,1,187,59
09,Pilcomayo,003,0032 ,0748,346,16,3,218,49
09,Pilcomayo,003,0032 ,0749,348,23,1,207,31
09,Pilcomayo,003,0032 ,0750,346,14,0,218,32
09,Pilcomayo,003,0032 ,0751,346,18,3,220,41
09,Pilcomayo,003,0032 ,0752,346,21,0,185,66
09,Pilcomayo,003,0032 ,0753,348,11,0,197,48
09,Pilcomayo,003,0032 ,0754,346,24,0,225,28
09,Pilcomayo,003,0032 ,0755,348,22,3,180,48
09,Pilcomayo,003,0032 ,0756,346,22,0,207,51
09,Pilcomayo,003,0032 ,0757,348,23,0,203,45
09,Pilcomayo,003,0032 ,0758,347,18,2,211,31
09,Pilcomayo,003,0032 ,0759,345,26,1,190,44
09,Pilcomayo,003,0032 ,0760,347,19,4,163,62
09,Pilcomayo,003,0032 ,0761,348,15,3,209,35
09,Pilcomayo,003,0032 ,0762,346,0,0,0,0
09,Pilcomayo,003,0032 ,0763,346,33,1,199,43
09,Pilcomayo,003,0032 ,0764,347,21,0,205,42
09,Pilcomayo,003,0032 ,0765,346,27,3,218,33
09,Pilcomayo,003,0032 ,0766,346,22,5,217,37
09,Pilcomayo,003,0032 ,0767,346,51,3,188,11
09,Pilcomayo,003,0032 ,0768,347,25,1,190,40
09,Pilcomayo,003,0032 ,0769,346,12,0,213,38
09,Pilcomayo,003,0032 ,0770,347,22,0,205,30
09,Pilcomayo,003,0032 ,0771,346,18,3,204,42
09,Pilcomayo,003,0032 ,0772,351,23,6,192,45
09,Pilcomayo,003,0032 ,0773,346,20,1,219,33
09,Pilcomayo,003,0032 ,0774,345,23,1,185,47
09,Pilcomayo,003,0032 ,0775,346,32,0,209,31
09,Pilcomayo,003,0032 ,0776,346,23,2,170,47
09,Pilcomayo,003,0032 ,0777,347,26,2,195,46
09,Pilcomayo,003,0032 ,0778,346,31,1,188,36
09,Pilcomayo,003,0032 ,0779,347,21,2,216,39
09,Pilcomayo,003,0032 ,0780,346,14,7,192,39
09,Pilcomayo,003,0032 ,0781,346,13,1,216,36
09,Pilcomayo,003,0032 ,0782,346,18,1,189,57
09,Pilcomayo,003,0032 ,0783,348,23,0,225,36
09,Pilcomayo,003,0032 ,0784,347,3,0,207,73
09,Pilcomayo,003,0032 ,0785,346,25,1,202,44
09,Pilcomayo,003,0032 ,0786,347,8,2,183,55
09,Pilcomayo,003,0032 ,0787,344,60,2,120,73
09,Pilcomayo,003,0032 ,0788,347,54,7,171,41
09,Pilcomayo,003,0032A,0789,161,0,0,0,0
09,Pilcomayo,003,0032B,0790,251,2,0,0,18
09,Pilcomayo,003,0032B,0791,250,1,0,9,0
09,Pirané,004,0034 ,0792,342,19,0,193,52
09,Pirané,004,0034 ,0793,341,2,4,0,1
09,Pirané,004,0034 ,0794,338,0,0,0,0
09,Pirané,004,0034 ,0795,341,4,1,195,23
09,Pirané,004,0034 ,0796,341,28,0,189,47
09,Pirané,004,0034 ,0797,340,0,0,152,74
09,Pirané,004,0034 ,0798,341,2,0,190,42
09,Pirané,004,0034 ,0799,342,18,2,0,0
09,Pirané,004,0034 ,0800,340,40,2,189,48
09,Pirané,004,0034 ,0801,341,0,0,0,27
09,Pirané,004,0034 ,0802,340,35,0,168,66
09,Pirané,004,0034 ,0803,341,2,3,152,41
09,Pirané,004,0034 ,0804,341,24,3,186,57
09,Pirané,004,0034 ,0805,341,0,0,35,0
09,Pirané,004,0034 ,0806,342,21,2,193,48
09,Pirané,004,0034 ,0807,340,37,1,176,46
09,Pirané,004,0034 ,0808,339,15,1,199,47
09,Pirané,004,0034 ,0809,342,28,2,214,36
09,Pirané,004,0034 ,0810,341,28,1,188,50
09,Pirané,004,0034 ,0811,342,35,0,185,35
09,Pirané,004,0034 ,0812,340,44,0,188,30
09,Pirané,004,0034 ,0813,342,2,5,182,44
09,Pirané,004,0034 ,0814,341,30,0,174,51
09,Pirané,004,0034 ,0815,341,0,0,0,0
09,Pirané,004,0034 ,0816,339,17,0,197,38
09,Pirané,004,0034 ,0817,340,0,0,0,0
09,Pirané,004,0034 ,0818,341,2,1,203,47
09,Pirané,004,0034 ,0819,342,37,0,187,57
09,Pirané,004,0034 ,0820,340,22,7,193,48
09,Pirané,004,0034 ,0821,341,55,0,162,56
09,Pirané,004,0034 ,0822,340,31,0,181,59
09,Pirané,004,0034 ,0823,341,0,0,206,52
09,Pirané,004,0034 ,0824,340,23,2,193,58
09,Pirané,004,0034 ,0825,339,33,0,194,50
09,Pirané,004,0034 ,0826,341,33,4,190,45
09,Pirané,004,0034 ,0827,341,0,0,180,53
09,Pirané,004,0034 ,0828,341,37,0,189,38
09,Pirané,004,0034 ,0829,340,54,1,157,46
09,Pirané,004,0034 ,0830,341,0,0,0,0
09,Pirané,004,0034 ,0831,340,46,1,23,198
09,Pirané,004,0034 ,0832,340,26,0,175,65
09,Pirané,004,0034 ,0833,341,0,0,195,49
09,Pirané,004,0034 ,0834,341,0,0,218,14
09,Pirané,004,0034 ,0835,340,28,1,196,45
09,Pirané,004,0034 ,0836,340,14,0,204,54
09,Pirané,004,0034A,0837,303,2,1,149,29
09,Pirané,004,0034B,0838,50,2,0,25,6
09,Pirané,004,0034C,0839,13,0,0,7,2
09,Pirané,004,0035 ,0840,253,41,0,98,30
09,Pirané,004,0035 ,0841,251,28,0,109,32
09,Pirané,004,0035 ,0842,252,23,7,101,31
09,Pirané,004,0035A,0843,216,15,0,49,29
09,Pirané,004,0035A,0844,214,0,0,61,6
09,Pirané,004,0035B,0845,284,8,0,136,20
09,Pirané,004,0036 ,0846,336,26,2,212,38
09,Pirané,004,0036 ,0847,335,0,9,226,56
09,Pirané,004,0036 ,0848,334,22,1,181,67
09,Pirané,004,0036 ,0849,336,24,1,208,42
09,Pirané,004,0036 ,0850,335,1,23,172,82
09,Pirané,004,0036 ,0851,335,0,0,0,0
09,Pirané,004,0036 ,0852,335,31,1,195,52
09,Pirané,004,0036 ,0853,335,7,1,186,68
09,Pirané,004,0036 ,0854,335,20,0,203,52
09,Pirané,004,0036 ,0855,335,10,0,192,61
09,Pirané,004,0036 ,0856,334,24,0,202,59
09,Pirané,004,0036 ,0857,335,16,1,223,45
09,Pirané,004,0036 ,0858,335,0,0,201,28
09,Pirané,004,0036 ,0859,335,0,0,190,47
09,Pirané,004,0036 ,0860,335,26,1,213,35
09,Pirané,004,0036 ,0861,335,12,1,204,50
09,Pirané,004,0036 ,0862,335,1,0,212,0
09,Pirané,004,0036 ,0863,335,1,4,222,41
09,Pirané,004,0036 ,0864,335,0,0,200,0
09,Pirané,004,0036A,0865,155,8,0,44,24
09,Pirané,004,0036B,0866,100,0,0,35,1
09,Pirané,004,0036C,0867,85,0,0,21,8
09,Pirané,004,0037 ,0868,185,6,0,54,28
09,Pirané,004,0037A,0869,141,8,4,63,24
09,Pirané,004,0037B,0870,339,7,0,172,88
09,Pirané,004,0037B,0871,340,23,1,178,80
09,Pirané,004,0037B,0872,340,23,0,158,104
09,Pirané,004,0037B,0873,339,5,0,175,89
09,Pirané,004,0037B,0874,339,9,1,153,115
09,Pirané,004,0037B,0875,339,16,1,187,77
09,Pirané,004,0037B,0876,337,15,3,159,95
09,Pirané,004,0037B,0877,338,8,0,153,103
09,Pirané,004,0037B,0878,338,11,3,151,105
09,Pirané,004,0037B,0879,337,23,0,162,96
09,Pirané,004,0037B,0880,339,11,0,152,125
09,Pirané,004,0037B,0881,338,16,0,180,89
09,Pirané,004,0037B,0882,338,14,3,160,112
09,Pirané,004,0037B,0883,338,10,5,157,118
09,Pirané,004,0037B,0884,339,2,10,162,84
09,Pirané,004,0037B,0885,337,0,0,72,24
09,Pirané,004,0037B,0886,338,1,23,184,70
09,Pirané,004,0037B,0887,338,19,0,174,98
09,Pirané,004,0037C,0888,345,23,2,152,92
09,Pirané,004,0037C,0889,343,27,0,147,107
09,Pirané,004,0037C,0890,343,31,0,144,98
09,Pirané,004,0037C,0891,343,20,0,169,100
09,Pirané,004,0037C,0892,343,21,4,152,114
09,Pirané,004,0037C,0893,343,65,0,59,0
09,Pirané,004,0037C,0894,343,15,1,175,102
09,Pirané,004,0037C,0895,343,31,0,163,89
09,Pirané,004,0037C,0896,343,26,3,171,92
09,Pirané,004,0037C,0897,343,27,2,167,84
09,Pirané,004,0037C,0898,343,27,3,165,86
09,Pirané,004,0037C,0899,343,32,0,169,99
09,Pirané,004,0037C,0900,343,27,1,136,120
09,Pirané,004,0037C,0901,343,24,3,162,100
09,Pirané,004,0037C,0902,343,20,0,188,80
09,Pirané,004,0037C,0903,343,8,2,131,110
09,Pirané,004,0037C,0904,342,74,1,96,104
09,Pirané,004,0037C,0905,343,26,2,183,68
09,Pirané,004,0037C,0906,343,27,1,159,99
09,Pirané,004,0037C,0907,343,24,0,172,94
09,Pirané,004,0037C,0908,341,28,0,185,80
09,Pirané,004,0037C,0909,343,26,0,180,90
09,Pirané,004,0037C,0910,344,53,0,133,95
09,Pirané,004,0037C,0911,343,27,3,163,91
09,Pirané,004,0037C,0912,343,31,2,159,96
09,Pirané,004,0037C,0913,343,25,0,133,126
09,Pirané,004,0037C,0914,342,24,0,165,87
09,Pirané,004,0037C,0915,343,60,1,145,79
09,Pirané,004,0037C,0916,343,24,2,142,126
09,Pirané,004,0037C,0917,343,20,4,186,79
09,Pirané,004,0037C,0918,343,31,1,166,96
09,Pirané,004,0037C,0919,344,29,0,157,98
09,Pirané,004,0037C,0920,343,30,0,169,81
09,Pirané,004,0037C,0921,342,18,1,198,85
09,Pirané,004,0037D,0922,294,77,0,99,7
09,Pirané,004,0037E,0923,60,3,0,27,17
09,Pirané,004,0037F,0924,206,5,1,77,53
09,Pirané,004,0037G,0925,329,0,0,0,0
09,Pirané,004,0038 ,0926,26,0,0,0,0
09,Pirané,004,0038A,0927,237,0,0,0,0
09,Pirané,004,0038A,0928,235,0,0,0,0
09,Pirané,004,0038A,0929,236,0,0,0,0
09,Pirané,004,0039 ,0930,332,0,0,0,0
09,Pirané,004,0039 ,0931,332,0,0,0,0
09,Pirané,004,0039 ,0932,332,0,0,0,0
09,Pirané,004,0039 ,0933,332,0,1,244,21
09,Pirané,004,0039 ,0934,332,0,0,0,0
09,Pirané,004,0039 ,0935,332,0,0,0,0
09,Pirané,004,0039 ,0936,333,16,1,212,38
09,Pirané,004,0039 ,0937,331,20,2,222,27
09,Pirané,004,0039 ,0938,330,0,0,0,0
09,Pirané,004,0039 ,0939,331,15,0,231,26
09,Pirané,004,0039 ,0940,331,13,5,239,22
09,Pirané,004,0039 ,0941,331,2,2,234,19
09,Pirané,004,0039 ,0942,331,1,1,0,45
09,Pirané,004,0039 ,0943,331,0,0,0,0
09,Pirané,004,0039 ,0944,332,13,7,221,37
09,Pirané,004,0039 ,0945,331,0,0,0,0
09,Pirané,004,0039 ,0946,330,0,0,0,0
09,Pirané,004,0039 ,0947,331,0,0,0,0
09,Pirané,004,0039 ,0948,331,0,0,239,16
09,Pirané,004,0039A,0949,199,0,0,0,0
09,Pirané,004,0040 ,0950,123,0,0,0,0
09,Pirané,004,0041 ,0951,211,0,0,65,43
09,Pirané,004,0041A,0952,262,0,0,130,45
09,Pirané,004,0041A,0953,261,16,0,135,34
09,Pirané,004,0041A,0954,262,10,0,97,21
09,Pirané,004,0042 ,0955,48,0,0,13,14
09,Pilagas,005,0043 ,0956,348,2,0,0,20
09,Pilagas,005,0043 ,0957,347,7,0,246,32
09,Pilagas,005,0043 ,0958,347,3,2,0,0
09,Pilagas,005,0043 ,0959,347,11,0,239,36
09,Pilagas,005,0043 ,0960,346,20,1,236,27
09,Pilagas,005,0043 ,0961,346,17,0,230,25
09,Pilagas,005,0043 ,0962,347,23,0,220,30
09,Pilagas,005,0043 ,0963,347,0,0,0,0
09,Pilagas,005,0043 ,0964,347,0,0,0,0
09,Pilagas,005,0043 ,0965,346,0,0,0,0
09,Pilagas,005,0043 ,0966,347,0,0,0,0
09,Pilagas,005,0043 ,0967,346,0,0,0,0
09,Pilagas,005,0043 ,0968,348,0,0,0,0
09,Pilagas,005,0043 ,0969,346,0,0,0,0
09,Pilagas,005,0043 ,0970,346,0,0,0,0
09,Pilagas,005,0043A,0971,348,0,0,0,0
09,Pilagas,005,0043A,0972,348,0,0,0,0
09,Pilagas,005,0043A,0973,348,0,0,0,0
09,Pilagas,005,0043A,0974,348,0,0,0,0
09,Pilagas,005,0043A,0975,349,0,0,0,0
09,Pilagas,005,0043A,0976,347,0,0,0,0
09,Pilagas,005,0043A,0977,346,0,0,0,0
09,Pilagas,005,0043A,0978,346,0,0,0,0
09,Pilagas,005,0043B,0979,166,0,0,49,32
09,Pilagas,005,0043C,0980,317,15,0,224,41
09,Pilagas,005,0043C,0981,316,0,0,210,39
09,Pilagas,005,0043C,0982,317,10,1,227,31
09,Pilagas,005,0043C,0983,317,0,0,197,61
09,Pilagas,005,0043C,0984,317,3,0,225,36
09,Pilagas,005,0043C,0985,317,10,0,217,41
09,Pilagas,005,0043C,0986,317,6,0,188,59
09,Pilagas,005,0043C,0987,317,0,0,202,40
09,Pilagas,005,0043C,0988,318,0,0,0,0
09,Pilagas,005,0043C,0989,317,0,0,0,0
09,Pilagas,005,0043D,0990,154,6,0,84,15
09,Pilagas,005,0043E,0991,148,0,0,71,5
09,Pilagas,005,0043F,0992,87,0,0,30,13
09,Pilagas,005,0044 ,0993,321,0,0,0,0
09,Pilagas,005,0044 ,0994,321,0,0,0,0
09,Pilagas,005,0044 ,0995,321,0,0,0,0
09,Pilagas,005,0044 ,0996,320,0,0,0,0
09,Pilagas,005,0044 ,0997,321,0,0,0,0
09,Pilagas,005,0044 ,0998,321,0,0,0,0
09,Pilagas,005,0044 ,0999,320,0,0,0,0
09,Pilagas,005,0044 ,1000,323,0,0,0,0
09,Pilagas,005,0044 ,1001,321,0,0,0,0
09,Pilagas,005,0044 ,1002,320,0,0,0,0
09,Pilagas,005,0044A,1003,225,0,0,0,0
09,Pilagas,005,0045 ,1004,335,0,0,0,0
09,Patiño,006,0047 ,1005,33,1,0,3,4
09,Patiño,006,0047A,1006,14,0,0,0,0
09,Patiño,006,0048 ,1007,35,1,0,13,5
09,Patiño,006,0049 ,1008,197,4,0,101,38
09,Patiño,006,0050 ,1009,339,1,0,167,104
09,Patiño,006,0050 ,1010,338,1,0,187,69
09,Patiño,006,0050 ,1011,338,12,0,185,76
09,Patiño,006,0050 ,1012,338,0,0,0,0
09,Patiño,006,0050 ,1013,338,0,0,162,82
