codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0030,0033,0036,0037,0038,0042,0045,0122,0123,0127,0512,0524,0534
21,General López,006,0399 ,0550,900,16,9,10,12,6,0,6,6,6,4,6,6,14,258,296,56
21,General López,006,0399 ,0551,900,31,28,8,16,4,4,8,4,6,4,2,12,14,278,256,44
21,General López,006,0399 ,0552,900,28,19,6,26,4,2,4,6,8,6,6,8,32,274,242,44
21,General López,006,0399 ,0553,900,14,17,18,16,8,8,10,4,8,12,6,4,10,240,290,46
21,General López,006,0399 ,0554,900,24,19,8,10,12,2,4,10,8,10,4,6,12,292,272,72
21,General López,006,0399 ,0555,900,14,21,6,20,4,4,6,6,12,6,8,10,10,304,252,46
21,General López,006,0399 ,0556,900,42,4,10,18,6,2,6,4,4,8,4,8,18,266,290,36
21,General López,006,0399 ,0557,667,15,14,4,16,6,2,8,2,4,6,2,4,12,284,190,52
21,General López,006,0399 ,0558,450,12,13,8,9,6,3,4,0,3,3,1,1,5,112,103,30
21,General López,006,0399 ,0559,450,3,17,0,11,1,2,2,2,0,1,0,1,5,120,149,27
21,General López,006,0399 ,0560,450,1,0,1,6,5,2,2,1,2,6,1,3,7,124,113,22
21,General López,006,0399 ,0561,450,8,4,4,6,1,0,3,4,1,2,1,1,10,126,134,23
21,General López,006,0399 ,0562,450,5,9,2,10,0,1,2,1,1,2,0,3,4,118,161,28
21,General López,006,0399 ,0563,450,21,5,0,13,0,0,1,2,2,1,1,4,5,140,107,32
21,General López,006,0399 ,0564,450,17,11,0,13,1,0,1,1,3,0,0,6,8,126,119,26
21,General López,006,0399 ,0565,450,11,10,6,10,2,3,2,5,0,2,1,3,5,130,116,16
21,General López,006,0399 ,0566,450,12,7,2,9,1,1,0,0,2,5,1,2,8,135,129,22
21,General López,006,0399 ,0567,450,13,7,2,8,2,1,1,0,0,3,1,6,9,121,131,21
21,General López,006,0399 ,0568,450,8,13,5,4,5,0,4,1,6,3,1,3,7,147,108,18
21,General López,006,0399 ,0569,253,12,3,1,4,0,0,0,0,1,2,0,1,4,82,70,8
21,General López,006,0399 ,0570,253,6,10,5,8,0,0,3,0,1,2,0,1,3,67,70,12
21,General López,006,0400 ,0558,450,10,0,4,0,2,4,3,1,1,3,0,1,4,134,153,20
21,General López,006,0400 ,0559,450,19,0,0,1,1,1,1,0,0,0,3,3,7,119,163,31
21,General López,006,0400 ,0560,450,14,0,0,6,0,0,0,3,3,0,2,3,6,107,164,45
21,General López,006,0400 ,0561,450,18,0,0,3,0,0,0,0,1,1,2,0,8,113,164,28
21,General López,006,0400 ,0562,450,23,0,1,0,0,2,0,1,1,1,4,2,2,122,145,31
21,General López,006,0400 ,0563,450,26,0,2,5,1,0,0,1,0,3,1,7,4,133,132,38
21,General López,006,0400 ,0564,450,19,0,0,6,3,0,1,2,1,2,0,2,2,145,130,25
21,General López,006,0400 ,0565,450,14,0,0,30,2,1,0,1,0,1,1,0,7,116,150,33
21,General López,006,0400 ,0566,256,5,0,2,1,1,0,0,1,0,0,1,1,3,78,97,14
21,General López,006,0400 ,0571,450,17,0,0,2,0,1,1,0,1,2,0,0,2,110,190,23
21,General López,006,0400 ,0572,450,12,0,0,8,0,1,0,0,0,0,1,5,6,95,199,29
21,General López,006,0400 ,0573,450,22,0,0,3,1,0,3,1,2,1,0,0,3,105,180,32
21,General López,006,0400 ,0574,450,13,0,5,1,1,0,1,0,1,0,0,0,4,123,163,29
21,General López,006,0400 ,0575,450,16,0,0,1,0,1,0,0,0,1,0,0,2,110,160,34
21,General López,006,0400 ,0576,450,8,0,2,2,1,1,0,0,1,2,1,2,7,118,187,25
21,General López,006,0400 ,0577,450,12,0,0,2,1,0,1,1,0,2,1,0,2,123,165,27
21,General López,006,0400 ,0578,450,21,0,4,1,0,0,2,0,0,1,0,4,4,124,163,17
21,General López,006,0400 ,0579,287,9,0,2,3,0,0,0,1,0,1,0,1,5,79,105,16
21,General López,006,0401A,0567,450,26,0,0,5,1,0,1,2,2,3,1,4,4,143,159,13
21,General López,006,0401A,0568,450,11,6,2,6,0,1,1,1,5,1,1,2,4,141,151,18
21,General López,006,0401A,0569,450,31,0,3,3,5,0,2,0,6,5,0,2,2,149,140,20
21,General López,006,0401A,0570,450,31,0,2,7,2,1,2,2,2,1,3,4,4,143,133,18
21,General López,006,0401A,0571,450,18,0,2,7,1,0,2,2,0,2,0,4,2,124,161,19
21,General López,006,0401A,0572,120,2,0,1,2,0,1,0,0,0,0,0,0,1,41,38,4
21,General López,006,0401A,0580,450,24,0,0,0,1,0,0,0,3,1,0,3,5,120,174,14
21,General López,006,0401A,0581,450,20,0,0,2,0,2,1,2,4,2,0,1,3,117,173,20
21,General López,006,0401A,0582,450,23,0,3,3,1,0,1,1,5,2,0,0,3,128,184,15
21,General López,006,0401A,0583,450,23,0,0,4,2,0,2,0,7,0,1,0,0,149,161,14
21,General López,006,0401A,0584,450,31,0,2,1,1,2,5,1,6,2,1,2,2,133,156,12
21,General López,006,0401A,0585,262,13,0,0,1,2,0,0,0,4,1,0,1,1,79,107,7
21,General López,006,0401B,0573,450,10,7,2,8,1,1,2,3,3,1,1,2,5,150,119,49
21,General López,006,0401B,0574,450,7,14,2,10,2,1,1,0,2,2,5,2,3,168,118,36
21,General López,006,0401B,0575,450,12,5,5,4,1,1,1,1,0,0,2,2,3,159,111,41
21,General López,006,0401B,0576,450,12,7,3,20,0,0,2,0,0,2,3,1,4,169,101,35
21,General López,006,0401B,0577,107,0,0,1,4,0,0,0,2,0,0,0,0,1,38,21,16
21,General López,006,0401B,0586,450,20,0,0,0,1,0,1,0,0,1,0,1,3,155,143,26
21,General López,006,0401B,0587,450,15,0,1,8,0,0,1,1,1,1,0,0,4,147,140,37
21,General López,006,0401B,0588,450,19,0,0,6,0,1,0,0,1,2,1,2,1,149,127,46
21,General López,006,0401B,0589,450,13,9,4,5,1,0,1,1,3,0,0,1,1,157,124,26
21,General López,006,0401B,0590,99,2,0,1,1,0,0,0,0,0,0,0,0,3,37,21,12
21,General Obligado,007,0220 ,0578,205,10,0,1,1,2,2,6,2,5,1,2,3,3,51,53,8
21,General Obligado,007,0220 ,0591,174,0,0,1,0,1,0,2,0,4,2,0,2,3,56,52,3
21,General Obligado,007,0221 ,0579,450,21,0,0,3,2,0,1,2,1,2,0,0,4,68,154,79
21,General Obligado,007,0221 ,0580,450,8,4,0,1,0,0,2,0,0,1,1,0,3,64,167,85
21,General Obligado,007,0221 ,0581,450,9,0,2,0,2,0,3,1,0,0,0,1,2,73,151,89
21,General Obligado,007,0221 ,0582,450,7,5,0,1,0,1,1,0,0,0,1,1,1,68,198,65
21,General Obligado,007,0221 ,0583,450,10,0,3,1,0,1,0,0,0,0,0,0,6,78,177,64
21,General Obligado,007,0221 ,0584,450,13,10,1,0,0,0,2,0,0,0,0,2,3,65,167,76
21,General Obligado,007,0221 ,0585,229,2,1,0,0,0,0,0,1,0,0,0,1,0,43,106,33
21,General Obligado,007,0221 ,0592,450,10,1,1,0,1,1,0,1,0,0,0,0,2,79,159,83
21,General Obligado,007,0221 ,0593,450,4,4,0,2,2,1,0,0,0,0,0,1,1,53,194,78
21,General Obligado,007,0221 ,0594,450,10,2,0,1,0,0,0,0,2,0,2,2,3,75,169,75
21,General Obligado,007,0221 ,0595,450,7,3,0,2,1,1,1,0,2,0,0,1,1,64,189,72
21,General Obligado,007,0221 ,0596,450,8,6,0,2,0,1,0,0,1,2,5,2,0,65,191,78
21,General Obligado,007,0221 ,0597,450,5,7,2,2,0,1,0,1,1,1,0,2,2,68,183,69
21,General Obligado,007,0221 ,0598,254,0,2,1,1,0,0,0,0,1,1,0,0,0,35,136,33
21,General Obligado,007,0221A,0586,36,0,0,0,1,2,0,0,0,1,0,0,0,0,10,14,2
21,General Obligado,007,0221A,0599,34,1,0,0,1,0,0,0,0,0,0,0,0,0,7,11,3
21,General Obligado,007,0222 ,0587,329,4,2,0,0,1,0,0,1,5,0,0,1,1,50,68,85
21,General Obligado,007,0222 ,0600,320,7,2,0,1,0,0,0,0,4,0,0,2,1,42,92,75
21,General Obligado,007,0222A,0588,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
21,General Obligado,007,0222A,0601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
21,General Obligado,007,0223 ,0589,266,4,1,2,1,3,0,1,1,1,1,4,2,4,48,127,1
21,General Obligado,007,0223 ,0602,238,8,1,0,0,2,1,2,1,0,1,0,0,0,44,108,7
21,General Obligado,007,0223A,0590,78,1,1,3,2,2,1,2,2,1,0,0,0,0,11,30,4
21,General Obligado,007,0223A,0603,55,0,0,0,0,0,0,1,0,0,1,1,1,0,14,27,1
21,General Obligado,007,0224 ,0591,450,11,11,1,2,2,2,1,4,4,3,0,2,4,125,157,27
21,General Obligado,007,0224 ,0592,450,4,9,5,6,3,0,2,1,8,2,1,1,2,95,154,29
21,General Obligado,007,0224 ,0593,450,12,7,2,9,3,0,2,4,3,0,0,3,3,126,153,22
21,General Obligado,007,0224 ,0594,450,15,4,1,5,5,1,2,0,1,3,0,1,1,96,195,20
21,General Obligado,007,0224 ,0595,450,5,4,5,7,4,2,2,1,2,1,3,2,4,113,157,31
21,General Obligado,007,0224 ,0596,450,10,7,3,16,0,0,0,0,2,2,1,0,5,100,172,26
21,General Obligado,007,0224 ,0597,450,8,8,6,8,4,1,1,0,3,1,1,1,3,99,170,28
21,General Obligado,007,0224 ,0598,450,8,6,3,5,3,1,1,0,3,2,4,1,8,109,158,25
21,General Obligado,007,0224 ,0599,450,12,7,4,4,3,1,4,3,1,5,1,2,1,117,148,24
21,General Obligado,007,0224 ,0600,450,7,5,2,6,1,2,0,2,4,2,1,4,4,113,130,33
21,General Obligado,007,0224 ,0601,450,10,3,2,9,0,0,1,3,3,1,2,2,1,107,162,23
21,General Obligado,007,0224 ,0602,450,8,6,3,7,0,0,1,0,2,0,0,2,3,125,141,21
21,General Obligado,007,0224 ,0603,450,8,3,3,3,1,1,1,0,2,1,0,2,4,153,139,24
21,General Obligado,007,0224 ,0604,900,11,8,14,14,2,4,6,2,8,4,2,6,2,244,328,46
21,General Obligado,007,0224 ,0605,900,9,16,6,14,10,0,4,2,16,2,2,6,10,240,352,42
21,General Obligado,007,0224 ,0606,900,4,5,4,12,6,0,6,2,2,2,4,6,4,238,366,44
21,General Obligado,007,0224 ,0607,900,22,12,10,6,2,2,4,0,6,0,6,4,10,204,406,42
21,General Obligado,007,0224 ,0608,900,13,8,6,10,10,2,6,0,2,6,4,4,8,234,352,42
21,General Obligado,007,0224 ,0609,900,14,10,10,10,2,2,2,2,6,4,2,2,6,212,384,52
21,General Obligado,007,0224 ,0610,900,15,11,2,18,4,6,4,10,8,6,2,6,8,202,364,62
21,General Obligado,007,0224 ,0611,900,12,9,8,16,2,0,2,0,4,6,2,2,12,230,340,52
21,General Obligado,007,0224 ,0612,900,21,7,2,20,6,2,6,8,6,2,4,12,6,220,348,68
21,General Obligado,007,0224 ,0613,704,2,2,4,6,4,0,6,2,2,2,2,8,4,196,390,42
21,General Obligado,007,0224 ,0614,450,5,2,0,7,0,0,1,1,4,2,0,2,3,134,143,31
21,General Obligado,007,0224 ,0615,450,12,5,0,0,0,3,1,0,0,2,0,2,4,119,161,26
21,General Obligado,007,0224 ,0616,450,5,6,1,6,1,0,1,1,5,0,0,1,3,86,192,17
21,General Obligado,007,0224 ,0617,450,10,5,1,3,0,0,1,0,1,1,0,1,2,98,197,24
21,General Obligado,007,0224 ,0618,450,7,4,2,1,0,1,2,1,2,1,1,6,2,128,170,14
21,General Obligado,007,0224 ,0619,450,8,5,0,6,0,0,1,0,4,2,0,2,2,116,169,16
21,General Obligado,007,0224 ,0620,450,10,4,5,5,2,2,2,2,7,1,0,0,4,109,159,26
21,General Obligado,007,0224 ,0621,450,9,2,5,9,2,1,3,2,3,0,1,2,2,95,176,17
21,General Obligado,007,0224 ,0622,450,3,4,1,3,3,0,3,0,6,0,1,2,2,92,194,18
21,General Obligado,007,0224 ,0623,450,7,3,0,8,2,1,1,1,2,2,0,1,2,118,154,18
21,General Obligado,007,0224 ,0624,450,9,0,5,2,0,0,1,2,2,2,1,0,0,111,181,14
21,General Obligado,007,0224 ,0625,450,15,3,4,1,3,2,1,0,0,0,1,0,2,97,187,20
21,General Obligado,007,0224 ,0626,450,0,0,2,7,0,1,2,1,1,0,0,0,4,106,177,18
21,General Obligado,007,0224 ,0627,450,5,3,1,4,0,1,2,1,4,1,1,1,4,89,202,18
21,General Obligado,007,0224 ,0628,450,10,3,0,8,1,0,0,3,3,1,1,4,5,123,159,28
21,General Obligado,007,0224 ,0629,232,5,1,0,9,0,0,0,1,0,0,0,2,1,46,100,16
21,General Obligado,007,0224 ,0630,232,4,2,0,1,1,0,1,0,0,0,1,0,1,36,131,13
21,General Obligado,007,0224A,0614,131,1,0,1,2,2,4,1,0,0,0,0,0,1,37,51,2
21,General Obligado,007,0224A,0631,112,5,3,1,2,0,0,1,2,0,2,0,0,3,22,50,3
21,General Obligado,007,0224B,0615,374,15,1,2,3,0,1,2,2,0,0,0,1,4,99,112,13
21,General Obligado,007,0224B,0632,304,13,2,1,0,2,1,6,0,2,0,1,0,0,111,104,8
21,General Obligado,007,0224C,0616,450,13,8,7,3,3,0,1,3,0,3,0,2,2,106,173,22
21,General Obligado,007,0224C,0617,450,6,8,2,7,2,0,1,2,0,2,0,2,1,110,165,24
21,General Obligado,007,0224C,0618,450,10,4,5,7,1,6,3,2,6,3,2,4,4,125,148,19
21,General Obligado,007,0224C,0619,450,11,7,9,3,2,2,2,2,3,2,1,6,2,132,140,23
21,General Obligado,007,0224C,0620,450,28,0,6,6,1,0,1,3,1,0,2,4,6,138,157,18
21,General Obligado,007,0224C,0621,450,0,0,4,2,1,0,2,2,14,0,0,2,5,131,168,15
21,General Obligado,007,0224C,0622,450,18,6,3,12,3,2,3,1,2,1,2,0,7,103,165,18
21,General Obligado,007,0224C,0623,214,5,5,2,6,2,1,0,2,3,0,0,1,3,45,81,15
21,General Obligado,007,0224C,0633,450,11,0,2,3,3,0,1,0,4,1,3,4,3,142,177,8
21,General Obligado,007,0224C,0634,450,10,12,4,6,0,3,1,1,2,5,1,3,6,131,166,19
21,General Obligado,007,0224C,0635,450,7,6,2,1,0,1,1,0,1,2,5,4,3,128,185,25
21,General Obligado,007,0224C,0636,450,3,9,4,3,0,0,2,0,4,2,1,1,4,135,177,20
21,General Obligado,007,0224C,0637,450,6,6,0,4,3,1,8,1,3,0,0,3,5,117,183,21
21,General Obligado,007,0224C,0638,450,6,0,1,6,2,1,1,0,3,3,2,2,5,106,183,23
21,General Obligado,007,0224C,0639,450,5,4,1,2,2,0,2,1,5,3,1,1,4,99,202,25
21,General Obligado,007,0224C,0640,334,4,6,3,5,0,1,2,2,1,1,0,2,5,80,141,13
21,General Obligado,007,0224D,0624,450,10,8,0,0,0,4,4,4,4,1,5,6,12,123,92,41
21,General Obligado,007,0224D,0625,450,21,10,3,2,1,0,1,1,5,0,1,8,2,126,113,25
21,General Obligado,007,0224D,0626,450,9,7,3,1,0,1,1,3,1,4,4,5,11,137,111,15
21,General Obligado,007,0224D,0627,450,16,11,2,6,4,0,5,1,1,1,0,5,10,137,103,27
21,General Obligado,007,0224D,0628,450,0,0,5,5,12,3,4,7,1,1,2,2,6,148,106,17
21,General Obligado,007,0224D,0629,450,12,7,4,6,8,1,1,0,1,0,1,2,5,136,123,25
21,General Obligado,007,0224D,0630,316,8,2,5,2,3,6,2,1,0,3,2,1,7,95,88,18
21,General Obligado,007,0224D,0641,450,7,11,2,4,5,0,1,2,1,0,2,2,4,153,122,27
21,General Obligado,007,0224D,0642,450,4,7,3,4,3,1,2,2,3,1,0,4,3,154,131,20
21,General Obligado,007,0224D,0643,450,0,0,6,6,1,2,2,1,3,2,3,7,6,144,109,21
21,General Obligado,007,0224D,0644,450,11,7,3,5,2,0,2,0,2,3,0,5,5,140,140,28
21,General Obligado,007,0224D,0645,450,15,1,2,2,3,4,2,2,5,2,1,2,6,155,142,21
21,General Obligado,007,0224D,0646,450,7,9,6,10,1,1,2,0,2,3,2,4,6,146,120,19
21,General Obligado,007,0224D,0647,377,9,7,3,4,0,0,1,2,5,0,3,5,3,119,120,23
21,General Obligado,007,0224E,0631,450,8,11,3,7,2,1,5,3,3,1,0,1,7,148,109,26
21,General Obligado,007,0224E,0632,450,10,5,6,4,1,1,5,3,5,3,3,0,5,128,115,22
21,General Obligado,007,0224E,0633,450,11,15,4,4,2,0,1,1,0,2,2,3,5,130,127,21
21,General Obligado,007,0224E,0634,450,0,0,5,9,2,1,5,0,4,3,1,3,6,110,120,18
21,General Obligado,007,0224E,0635,450,13,6,4,3,3,4,3,5,5,0,0,1,5,135,132,22
21,General Obligado,007,0224E,0636,450,7,8,4,2,2,2,4,0,12,1,2,4,1,142,110,14
21,General Obligado,007,0224E,0637,450,0,0,3,4,4,3,3,0,4,2,1,0,1,119,145,23
21,General Obligado,007,0224E,0638,450,8,10,5,3,6,3,0,0,2,1,3,7,3,124,124,16
21,General Obligado,007,0224E,0639,450,6,6,6,10,3,3,3,4,14,1,0,3,7,127,132,18
21,General Obligado,007,0224E,0640,450,9,9,7,7,5,3,2,4,5,2,3,4,9,137,113,31
21,General Obligado,007,0224E,0641,450,6,12,4,10,1,5,1,4,9,2,0,2,7,133,104,22
21,General Obligado,007,0224E,0642,450,10,4,5,5,0,3,7,2,6,3,2,2,5,138,120,24
21,General Obligado,007,0224E,0643,450,3,7,6,8,3,2,6,2,8,1,2,4,2,125,135,22
21,General Obligado,007,0224E,0644,441,4,10,4,9,3,0,2,1,6,0,3,3,6,121,133,30
21,General Obligado,007,0224E,0648,450,6,10,0,5,1,0,1,0,6,4,2,4,13,153,152,14
21,General Obligado,007,0224E,0649,450,14,0,2,2,0,0,0,1,2,2,1,2,8,137,155,16
21,General Obligado,007,0224E,0650,450,12,4,3,0,2,1,0,0,5,3,1,5,3,128,166,17
21,General Obligado,007,0224E,0651,450,8,2,1,3,1,3,3,1,7,1,2,3,2,145,141,17
21,General Obligado,007,0224E,0652,450,0,0,1,2,3,0,1,1,8,4,1,2,4,129,153,20
21,General Obligado,007,0224E,0653,450,6,13,2,2,1,1,1,1,4,3,1,5,9,151,136,17
21,General Obligado,007,0224E,0654,450,5,6,3,4,2,0,2,0,2,2,1,2,7,163,138,19
21,General Obligado,007,0224E,0655,450,14,0,1,2,2,2,5,1,8,0,3,2,6,121,154,22
21,General Obligado,007,0224E,0656,450,2,11,2,3,1,0,2,1,11,3,3,2,5,130,151,23
21,General Obligado,007,0224E,0657,450,11,11,3,7,3,2,2,4,12,1,2,3,8,133,134,44
21,General Obligado,007,0224E,0658,450,16,7,2,4,1,3,0,1,3,0,0,2,5,133,162,26
21,General Obligado,007,0224E,0659,450,6,6,4,6,0,1,2,0,11,1,2,4,7,162,130,27
21,General Obligado,007,0224E,0660,450,10,12,8,5,0,1,2,2,6,1,0,5,5,116,172,21
21,General Obligado,007,0224E,0661,450,18,7,2,3,2,1,3,5,9,2,2,4,3,131,149,22
21,General Obligado,007,0224E,0662,147,2,1,0,2,1,0,2,0,2,0,0,0,3,33,69,9
21,General Obligado,007,0225 ,0645,450,17,2,0,2,0,1,1,2,4,5,1,2,2,127,172,29
21,General Obligado,007,0225 ,0646,450,9,6,1,1,1,0,3,1,3,2,1,6,6,121,147,34
21,General Obligado,007,0225 ,0647,450,9,5,0,2,4,1,0,0,1,2,1,4,4,103,223,18
21,General Obligado,007,0225 ,0648,450,17,0,3,4,3,1,1,1,2,2,0,2,5,102,191,20
21,General Obligado,007,0225 ,0649,450,11,6,1,1,0,1,2,2,2,1,1,1,5,127,192,14
21,General Obligado,007,0225 ,0650,450,8,12,3,5,4,0,5,5,4,0,1,0,3,110,174,13
21,General Obligado,007,0225 ,0651,450,12,7,2,4,1,1,3,1,0,2,1,0,3,100,197,25
21,General Obligado,007,0225 ,0652,450,18,6,0,1,3,3,2,0,0,2,1,3,5,119,151,29
21,General Obligado,007,0225 ,0653,450,13,0,2,1,1,2,3,2,4,1,1,2,5,119,180,17
21,General Obligado,007,0225 ,0654,450,14,4,3,4,3,2,2,3,3,1,1,4,6,99,185,25
21,General Obligado,007,0225 ,0655,450,16,7,0,5,3,0,2,1,2,2,1,3,6,104,194,18
21,General Obligado,007,0225 ,0656,450,12,11,2,3,2,0,4,2,4,1,4,1,4,104,169,15
21,General Obligado,007,0225 ,0657,450,10,4,2,2,1,1,1,1,0,1,1,4,3,125,211,10
21,General Obligado,007,0225 ,0658,450,23,0,1,2,3,2,3,0,1,0,1,2,3,122,154,26
21,General Obligado,007,0225 ,0659,450,5,4,5,5,3,3,2,1,2,1,0,1,4,113,185,26
21,General Obligado,007,0225 ,0660,450,14,7,5,4,2,3,5,1,1,1,1,4,5,83,209,16
21,General Obligado,007,0225 ,0661,450,12,3,3,3,2,1,4,2,0,0,0,1,5,104,192,24
21,General Obligado,007,0225 ,0662,401,11,2,2,3,0,0,4,2,3,2,1,4,6,81,211,9
21,General Obligado,007,0225 ,0663,450,20,3,2,3,3,2,1,0,3,2,2,1,2,106,215,17
21,General Obligado,007,0225 ,0664,450,6,2,5,2,2,3,2,3,4,2,1,2,3,110,194,16
21,General Obligado,007,0225 ,0665,450,6,9,5,2,2,1,1,0,0,0,0,1,1,80,259,12
21,General Obligado,007,0225 ,0666,450,5,9,2,1,1,1,6,1,5,2,1,2,1,83,229,18
21,General Obligado,007,0225 ,0667,450,2,3,2,2,3,0,0,0,2,1,0,2,3,109,226,16
21,General Obligado,007,0225 ,0668,450,6,5,6,0,5,1,2,1,5,0,3,1,7,99,213,20
21,General Obligado,007,0225 ,0669,450,0,9,4,3,1,1,2,1,2,2,0,2,3,97,213,19
21,General Obligado,007,0225 ,0670,450,10,12,1,5,4,2,4,2,1,1,0,0,1,91,203,21
21,General Obligado,007,0225 ,0671,450,6,5,5,2,2,3,2,0,2,3,0,0,3,102,212,19
21,General Obligado,007,0225 ,0672,450,23,2,2,6,3,1,1,0,3,2,1,2,2,98,196,22
21,General Obligado,007,0225 ,0673,450,11,8,0,2,0,0,2,1,1,1,3,5,4,92,216,15
21,General Obligado,007,0225 ,0674,450,7,0,1,2,4,1,2,1,1,0,1,7,3,91,198,18
21,General Obligado,007,0225 ,0675,450,13,0,5,6,0,1,1,1,2,1,0,1,2,96,218,20
21,General Obligado,007,0225 ,0676,450,6,8,3,3,3,2,3,1,3,1,1,1,2,101,218,13
21,General Obligado,007,0225 ,0677,450,15,0,0,0,1,0,4,3,0,4,0,4,1,117,196,21
21,General Obligado,007,0225 ,0678,450,11,1,1,2,4,1,0,0,2,1,0,1,3,93,224,18
21,General Obligado,007,0225 ,0679,450,14,5,1,2,0,1,0,1,1,2,1,3,2,96,231,16
21,General Obligado,007,0225 ,0680,450,11,3,2,1,4,4,5,0,2,1,2,1,4,96,215,17
21,General Obligado,007,0225 ,0681,321,10,2,0,0,2,1,3,0,1,1,0,0,3,46,192,7
21,General Obligado,007,0225A,0663,67,2,0,2,2,1,0,0,0,0,0,0,0,1,16,23,3
21,General Obligado,007,0225A,0682,74,1,0,1,0,0,0,0,0,0,0,0,0,0,11,41,5
21,General Obligado,007,0226 ,0664,450,14,0,4,3,0,1,0,0,0,1,1,9,6,68,191,31
21,General Obligado,007,0226 ,0665,63,3,0,1,0,1,0,1,0,0,1,1,0,1,9,26,6
21,General Obligado,007,0226 ,0683,417,8,2,5,1,2,2,2,0,0,2,4,3,4,40,218,27
21,General Obligado,007,0227 ,0666,450,12,0,4,2,5,2,0,0,3,2,2,2,2,129,125,13
21,General Obligado,007,0227 ,0667,450,7,3,7,6,1,0,5,3,1,0,0,2,3,141,147,15
21,General Obligado,007,0227 ,0668,77,3,0,0,0,0,0,0,0,0,0,0,1,2,21,24,3
21,General Obligado,007,0227 ,0684,450,10,9,1,1,1,0,1,1,1,1,0,0,3,150,153,14
21,General Obligado,007,0227 ,0685,247,2,0,2,0,1,1,2,0,1,1,1,2,1,80,80,10
21,General Obligado,007,0227 ,0686,247,4,0,0,1,2,3,2,0,0,0,1,1,1,71,105,6
21,General Obligado,007,0227A,0669,325,5,0,0,1,0,1,1,0,0,0,0,3,4,124,108,0
21,General Obligado,007,0227A,0687,322,0,1,0,0,0,0,0,0,1,0,0,1,0,122,102,9
21,General Obligado,007,0227B,0670,93,0,0,0,0,0,0,1,0,2,0,0,0,1,34,33,0
21,General Obligado,007,0227B,0688,62,1,0,1,0,0,0,1,0,0,0,0,0,0,25,19,0
21,General Obligado,007,0228 ,0671,450,3,0,0,1,0,0,0,0,1,1,2,1,2,164,145,11
21,General Obligado,007,0228 ,0672,146,1,1,0,0,0,0,1,0,1,0,1,0,1,62,38,3
21,General Obligado,007,0228 ,0689,450,4,0,0,1,0,2,0,0,0,0,0,1,1,158,155,9
21,General Obligado,007,0228 ,0690,132,1,0,0,0,0,0,0,1,0,0,0,0,0,52,42,0
21,General Obligado,007,0229 ,0673,450,7,1,6,5,4,15,3,1,9,6,4,3,10,60,91,51
21,General Obligado,007,0229 ,0674,114,2,3,0,0,0,0,1,1,0,2,1,0,0,22,34,16
21,General Obligado,007,0229 ,0691,450,6,2,0,0,1,0,0,0,5,0,2,3,3,83,103,96
21,General Obligado,007,0229 ,0692,70,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,12
21,General Obligado,007,0230 ,0675,450,3,2,0,0,2,1,4,1,1,1,1,0,2,81,83,112
21,General Obligado,007,0230 ,0676,450,8,0,1,1,3,0,0,0,1,2,0,0,1,65,80,128
21,General Obligado,007,0230 ,0677,335,4,2,0,1,2,0,1,0,0,0,0,2,1,59,52,93
21,General Obligado,007,0230 ,0693,450,2,2,0,0,1,0,2,1,1,2,1,2,1,80,69,147
21,General Obligado,007,0230 ,0694,450,5,4,0,0,0,0,0,0,0,0,0,1,0,64,96,135
21,General Obligado,007,0230 ,0695,384,1,4,1,1,0,2,0,0,0,0,0,1,0,68,60,122
21,General Obligado,007,0230A,0678,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
21,General Obligado,007,0230A,0696,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5
21,General Obligado,007,0231 ,0679,301,17,0,2,1,3,1,3,1,3,3,1,3,5,45,76,48
21,General Obligado,007,0231 ,0697,271,9,0,1,1,2,0,1,3,4,1,1,6,4,30,87,48
21,General Obligado,007,0232 ,0680,450,22,5,6,2,7,3,2,0,1,0,3,5,5,62,109,94
21,General Obligado,007,0232 ,0681,450,18,0,1,4,0,2,3,2,1,7,1,8,3,75,97,87
21,General Obligado,007,0232 ,0682,450,10,1,5,4,3,3,5,3,0,1,1,2,1,63,155,52
21,General Obligado,007,0232 ,0683,450,4,0,0,1,1,3,1,3,1,1,4,1,3,63,158,42
21,General Obligado,007,0232 ,0684,450,12,6,3,1,2,1,1,1,1,4,1,9,3,69,129,79
21,General Obligado,007,0232 ,0685,450,13,14,0,0,1,0,0,4,2,0,2,2,1,80,127,83
21,General Obligado,007,0232 ,0686,450,19,10,5,3,4,3,6,3,3,0,0,2,4,83,96,64
21,General Obligado,007,0232 ,0687,450,21,0,5,2,6,0,1,2,2,0,1,2,2,73,143,53
21,General Obligado,007,0232 ,0688,450,6,5,1,1,0,1,1,0,2,0,2,0,3,63,173,78
21,General Obligado,007,0232 ,0689,450,12,9,2,1,0,4,3,3,1,1,6,3,3,56,114,58
21,General Obligado,007,0232 ,0690,450,18,9,0,2,1,0,2,1,1,0,2,3,2,77,120,82
21,General Obligado,007,0232 ,0691,450,10,10,4,2,1,1,4,0,2,1,0,1,3,68,109,75
21,General Obligado,007,0232 ,0692,450,0,0,0,4,1,2,1,0,0,2,3,3,2,69,143,79
